seed,reference,candidate,metric,mean_diff,ci_low,ci_high,p_diff_le_0
29,colbertv2,controller_dense_hkvm,f1,10.98222753717592,10.374419132530184,11.562799653104708,0.0
29,colbertv2,controller_dense_hkvm,em,11.34701017811705,10.694974554707379,11.999045801526718,0.0
29,colbertv2,controller_dense_hkvm,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,controller_dense_only,f1,-0.20880324273341785,-0.5077952503370665,0.061070433032433424,0.924
29,colbertv2,controller_dense_only,em,-0.21469465648854963,-0.5248091603053435,0.0715648854961832,0.934
29,colbertv2,controller_dense_only,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,controller_hkvm_only,f1,10.542989082670292,9.887643621190714,11.152558545639575,0.0
29,colbertv2,controller_hkvm_only,em,10.893765903307887,10.24968193384224,11.545801526717558,0.0
29,colbertv2,controller_hkvm_only,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,phase1c_mlp_topk_4,f1,10.519134120838231,9.892101925403228,11.176839452247565,0.0
29,colbertv2,phase1c_mlp_topk_4,em,10.869910941475826,10.24968193384224,11.506043256997456,0.0
29,colbertv2,phase1c_mlp_topk_4,all_recall@10,-0.9939567430025446,-1.160941475826972,-0.8269720101781171,1.0
29,colbertv2,quota_dense3_hkvm2,f1,1.3626025338811598,1.1518596084435777,1.5756058861974893,0.0
29,colbertv2,quota_dense3_hkvm2,em,1.3676844783715012,1.1529898218829517,1.5903307888040712,0.0
29,colbertv2,quota_dense3_hkvm2,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,quota_dense4_hkvm1,f1,0.38461335455610274,0.248578111173531,0.5208964416979684,0.0
29,colbertv2,quota_dense4_hkvm1,em,0.3816793893129771,0.2544529262086514,0.5168575063613231,0.0
29,colbertv2,quota_dense4_hkvm1,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,rrf_dense_hkvm,f1,8.674362118904131,8.12008105152167,9.21021281905496,0.0
29,colbertv2,rrf_dense_hkvm,em,8.9058524173028,8.381043256997456,9.454516539440204,0.0
29,colbertv2,rrf_dense_hkvm,all_recall@10,0.0,0.0,0.0,1.0
29,colbertv2,rrf_dense_hkvm_bm25,f1,8.674362118904131,8.074636117177715,9.244108250925748,0.0
29,colbertv2,rrf_dense_hkvm_bm25,em,8.9058524173028,8.301526717557252,9.478371501272264,0.0
29,colbertv2,rrf_dense_hkvm_bm25,all_recall@10,0.0,0.0,0.0,1.0
