variant,metric,mean,std,seeds
rrf_dense_hkvm,gold_rank,1.056615776081425,0.0008440247735417439,3
rrf_dense_hkvm,latency_seconds,0.0,0.0,3
rrf_dense_hkvm,mrr,0.9761482777306568,0.0004138666395041975,3
rrf_dense_hkvm,recall@10,100.0,0.0,3
rrf_dense_hkvm,recall@5,93.15892705682782,0.06665359261943345,3
rrf_dense_hkvm_bm25,all_recall@10,100.0,0.0,3
rrf_dense_hkvm_bm25,all_recall@5,82.00010602205258,0.13374126178480378,3
rrf_dense_hkvm_bm25,answer_support_rate,86.23038592027142,0.1071426152004187,3
rrf_dense_hkvm_bm25,avg_retrieval_tokens,421.2985581000848,1.0432408058014198,3
rrf_dense_hkvm_bm25,em,86.23038592027142,0.1071426152004187,3
rrf_dense_hkvm_bm25,f1,86.56272859410723,0.10818357976620024,3
rrf_dense_hkvm_bm25,gold_rank,1.056615776081425,0.0008440247735417439,3
rrf_dense_hkvm_bm25,latency_seconds,0.0,0.0,3
rrf_dense_hkvm_bm25,mrr,0.9761482777306568,0.0004138666395041975,3
rrf_dense_hkvm_bm25,recall@10,100.0,0.0,3
rrf_dense_hkvm_bm25,recall@5,93.15892705682782,0.06665359261943345,3
