dataset,comparison_type,reference_source,reference_variant,reference_label,candidate_source,candidate_variant,candidate_label,metric,metric_label,pooled_mean_diff,pooled_ci_low,pooled_ci_high,pooled_p_diff_le_0,seed_mean_diff,seed_ci_low,seed_ci_high,seed_p_diff_le_0,n_seed_diffs,seed_sd_diff,source_path_before_reorg
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,BM25 + WHG-KV,all_recall@10,AR@10,5.213074058750517,4.316645979864846,6.13708454006344,0.0,5.213074058750517,4.468349193214729,5.709557302441042,0.0,3,0.6567855964579042,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,BM25 + WHG-KV,all_recall@5,AR@5,1.0619224934491793,0.30340642669976553,1.834229761412219,0.0044,1.0619224934491793,-0.2482416218452627,1.8204385601985933,0.033,3,1.1393402042379193,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_bm25,hyper_rag,bm25,BM25 only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,f1,F1,1.0286400369229276,0.7226482970842713,1.3297178974424788,0.0,1.0286400369229278,0.5951059986056618,1.3210729384485824,0.0,3,0.3830001926097915,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_bm25,hyper_rag,bm25,BM25 only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,em,EM,1.0231128074639526,0.7050466497031382,1.3358778625954197,0.0,1.0231128074639526,0.580470737913486,1.3040712468193385,0.0,3,0.38795053979469707,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_bm25,hyper_rag,bm25,BM25 only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,all_recall@10,AR@10,0.7395038167938931,0.6520356234096693,0.8243214588634435,0.0,0.7395038167938931,0.7395038167938931,0.7395038167938931,0.0,3,0.0,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_bm25,hyper_rag,bm25,BM25 only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,all_recall@5,AR@5,2.8705470737913488,2.486217133163698,3.246925360474979,0.0,2.8705470737913488,2.5763358778625953,3.3317430025445294,0.0,3,0.40444147506455225,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,f1,F1,2.2363646208963894,1.8484483910403298,2.634446642384264,0.0,2.236364620896389,1.8028305825791235,2.528797522422044,0.0,3,0.38300019260979146,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,em,EM,2.263570822731128,1.8500848176420694,2.6532018659881254,0.0,2.2635708227311278,1.8209287531806615,2.544529262086514,0.0,3,0.3879505397946972,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,all_recall@10,AR@10,0.3419211195928753,0.2862595419847328,0.40023324851569125,0.0,0.3419211195928753,0.3419211195928753,0.3419211195928753,0.0,3,0.0,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
2wiki,controller_vs_source_only,hyper_rag,phase1c_mlp_topk_4,Hyper-RAG / co-occurrence-HG only,hyper_rag,controller_dense_hkvm,BM25 + Hyper-RAG / co-occurrence-HG,all_recall@5,AR@5,2.7353689567430024,2.2370653095843935,3.2230703986429177,0.0,2.7353689567430024,2.4411577608142494,3.196564885496183,0.0,3,0.40444147506455197,results/source_level_diagnostics/phase1d_bm25_source_level_ablation_20260528/paper_export/phase1d_bm25_source_level_ablation_bootstrap.csv
