dataset,comparison_type,reference_source,reference_variant,reference_label,candidate_source,candidate_variant,candidate_label,metric,metric_label,pooled_mean_diff,pooled_ci_low,pooled_ci_high,pooled_p_diff_le_0,seed_mean_diff,seed_ci_low,seed_ci_high,seed_p_diff_le_0,n_seed_diffs,seed_sd_diff,source_path_before_reorg
musique,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,all_recall@5,AR@5,0.2758240242725141,-0.31719762791339123,0.8412632740311681,0.1808,0.2758240242725141,0.12412081092263134,0.4964832436905254,0.0,3,0.1955240226004389,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_kg_ppr,phase1c_mlp_topk_4,Weighted-KG-PPR only,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,f1,F1,20.474998538864398,19.254967857984287,21.67352374570083,0.0,20.474998538864394,18.606311286286463,22.028877132202265,0.0,3,1.7328639910150863,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_kg_ppr,phase1c_mlp_topk_4,Weighted-KG-PPR only,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,em,EM,20.71438422286581,19.50075851606675,21.90042752723762,0.0,20.71438422286581,18.82498965659909,22.25899875879189,0.0,3,1.7427735310352348,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_kg_ppr,phase1c_mlp_topk_4,Weighted-KG-PPR only,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,all_recall@10,AR@10,16.921803889118742,15.749551785960557,18.121638394704178,0.0,16.921803889118745,15.432354158047167,17.83202316921804,0.0,3,1.30047444315281,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_kg_ppr,phase1c_mlp_topk_4,Weighted-KG-PPR only,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,all_recall@5,AR@5,13.887739622121087,12.825817128671908,14.93587091435664,0.0,13.887739622121087,13.736036408771204,14.108398841539097,0.0,3,0.19552402260043858,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,whg_kv_controller_vs_source_controller,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,f1,F1,8.219437031073133,7.271673389263446,9.18304000129588,0.0,8.219437031073133,6.319941417643325,10.613578338395198,0.0,3,2.1891403047030864,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,whg_kv_controller_vs_source_controller,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,em,EM,8.426423941525307,7.447248655357882,9.419390428906357,0.0,8.426423941525307,6.5784029788994625,10.798510550268928,0.0,3,2.1583119745678805,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,whg_kv_controller_vs_source_controller,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@10,AR@10,14.466970073093366,13.446421183285064,15.459936560474418,0.0,14.466970073093366,13.694662805130326,15.721969383533306,0.0,3,1.0964655473893787,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,whg_kv_controller_vs_source_controller,weighted_kg_ppr,controller_dense_hkvm,ColBERTv2 + Weighted-KG-PPR,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@5,AR@5,15.790925389601433,14.71521169493863,16.880430285477864,0.0,15.790925389601435,14.93587091435664,16.38394704178734,0.0,3,0.7587667744299507,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,f1,F1,6.763367664995198,5.812789095739713,7.753086529936142,0.0,6.763367664995197,6.417750644903257,7.288821719739329,0.0,3,0.46254429369346683,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
